tienda,nombre,marca,precio,stock,categoria,url,imagen
Plaza Vea,Fideos Rigatoni DON VITTORIO Bolsa 250g,DON VITTORIO,2.1,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-rigatoni-don-vittorio-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31463193-184-184/20501419.jpg?v=638852267988200000
Plaza Vea,Fideos DON VITTORIO Linguini Bolsa 500g,DON VITTORIO,3.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-linguini-don-vit-torio-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/31275051-184-184/20501423.jpg?v=638815746456830000
Plaza Vea,Fideos DON VITTORIO Fetuccini Bolsa 500g,DON VITTORIO,3.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-fetuccini-don-vittorio-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/31275049-184-184/20501421.jpg?v=638815745606870000
Plaza Vea,Fideos NICOLINI Tornillo Bolsa 250g,NICOLINI,1.7,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-nicolini-tornillo-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31463059-184-184/20463608.jpg?v=638852265857100000
Plaza Vea,Fideos Codo Rayado MOLITALIA Bolsa 235g,MOLITALIA,1.8,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-codo-rayado-molitalia-bolsa-235g/p,https://plazavea.vteximg.com.br/arquivos/ids/28723333-184-184/20352678.jpg?v=638425017147570000
Plaza Vea,Fideos Macarrón MOLITALIA Bolsa 235g,MOLITALIA,1.8,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-macarron-molitalia-bolsa-235g/p,https://plazavea.vteximg.com.br/arquivos/ids/28723331-184-184/20352674.jpg?v=638425017032030000
Plaza Vea,Fideos Spaghetti MOLITALIA Bolsa 450g,MOLITALIA,3.1,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-spaghetti-molitalia-bolsa-450g/p,https://plazavea.vteximg.com.br/arquivos/ids/18082676-184-184/20283881.jpg?v=637992348586470000
Plaza Vea,Salsa Bolognesa Lista POMAROLA Doypack 170g,POMAROLA,3.1,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/salsa-bolognesa-lista-pomarola-doypack-170g/p,https://plazavea.vteximg.com.br/arquivos/ids/13540412-184-184/20281955.jpg?v=637926686026800000
Plaza Vea,Macarrón MOLITALIA Bolsa 500g,MOLITALIA,3.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/macarron-molitalia-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/14208116-184-184/20220141.jpg?v=637939041713500000
Plaza Vea,Pasta Tornillo MOLITALIA Bolsa 500g,MOLITALIA,3.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/pasta-tornillo-molitalia-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/14208117-184-184/20220140.jpg?v=637939041748030000
Plaza Vea,Salsa de Tomate BELL'S para Aderezo Doypack 160g,BELL'S,1.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/salsa-de-tomate-bells-para-aderezo-doypack-160g/p,https://plazavea.vteximg.com.br/arquivos/ids/702183-184-184/20191539.jpg?v=637469313060670000
Plaza Vea,Fideos Rigattone BELL'S Bolsa 250g,BELL'S,1.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-rigattone-bells-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31921502-184-184/20144842.jpg?v=638913243789070000
Plaza Vea,Fideos Tagliatelle de Huevo LA MONTANARA Bolsa 500g,LA MONTANARA,7.8,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-tagliatelle-de-huevo-la-montanara-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/562027-184-184/1209847002.jpg?v=637428279216130000
Plaza Vea,Fideos Corbata NICOLINI Bolsa 250g,NICOLINI,1.7,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-corbata-nicolini-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/30708210-184-184/918861.jpg?v=638764128317700000
Plaza Vea,Fideos Cabello de Ángel MOLITALIA Bolsa 250g,MOLITALIA,2.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-cabello-de-angel-molitalia-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/28723327-184-184/993522.jpg?v=638425016815230000
Plaza Vea,Fideos Fettucinne de Huevo LA MONTANARA Bolsa 500g,LA MONTANARA,7.8,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-fettucinne-de-huevo-la-montanara-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/562028-184-184/1209847001.jpg?v=637428279247200000
Plaza Vea,Fideos NICOLINI Tallarín Delgado Bolsa 500g,NICOLINI,2.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-tallarin-delgado-nicolini-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/31462752-184-184/1064729002.jpg?v=638852257068370000
Plaza Vea,Fideos Codo Rayado DON VITTORIO Bolsa 250g,DON VITTORIO,2.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-codo-rayado-don-vittorio-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31463197-184-184/20501422.jpg?v=638852268115870000
Plaza Vea,Fideos DON VITTORIO Linguini Grosso Bolsa 500g,DON VITTORIO,3.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-don-vittorio-linguini-grosso-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/31463205-184-184/20501946.jpg?v=638852268390330000
Plaza Vea,Macarrones con Queso BELL'S Caja 206g,BELL'S,3.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.plazavea.com.pe/macarrones-con-queso-bells-caja-206g/p,https://plazavea.vteximg.com.br/arquivos/ids/30627588-184-184/20392623.jpg?v=638757848943030000
Plaza Vea,Fideos NICOLINI Rigatoni Bolsa 250g,NICOLINI,1.7,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-nicolini-rigatoni-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/30708282-184-184/20463609.jpg?v=638764130125000000
Plaza Vea,Fideos NICOLINI Codo Rayado Bolsa 250g,NICOLINI,1.7,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-nicolini-codo-rayado-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31463057-184-184/20463610.jpg?v=638852265795830000
Plaza Vea,Fideos NICOLINI Codo Chico Bolsa 250g,NICOLINI,1.7,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-nicolini-codo-chico-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31463055-184-184/20463611.jpg?v=638852265750830000
Plaza Vea,Fideos NICOLINI Arito Bolsa 250g,NICOLINI,1.7,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-nicolini-arito-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31463053-184-184/20463971.jpg?v=638852265701330000
Plaza Vea,Salsa Casera de Tomate POMAROLA Hong Laur Do Pack 170g,POMAROLA,3.4,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/salsa-casera-de-tomate-pomarola-hong-laur-do-pack-170g/p,https://plazavea.vteximg.com.br/arquivos/ids/29682684-184-184/20463480.jpg?v=638642711709570000
Plaza Vea,Fideos Caracol SAN JORGE Mediano Bolsa 250g,SAN JORGE,1.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-caracol-san-jorge-mediano-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31979140-184-184/20198051.jpg?v=638920910133130000
Plaza Vea,Fideos Cabello de Ángel SAN JORGE Bolsa 250g,SAN JORGE,1.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-cabello-de-angel-san-jorge-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31979131-184-184/20198031.jpg?v=638920910006230000
Plaza Vea,Fideos MOLINOS DEL MUNDO Spaguetti Sin Gluten Bolsa 400g,MOLINOS DEL MUNDO,21.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.plazavea.com.pe/fideos-molinos-del-mundo-spaguetti-sin-gluten-bolsa-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/549526-184-184/20144851.jpg?v=637425481035300000
Plaza Vea,Fideos Spaguetti SANTA CATALINA Mediterráneo Espinaca y Albahaca Bolsa 400g,SANTA CATALINA,5.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-spaguetti-santa-catalina-mediterraneo-espinaca-y-albahaca-bolsa-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/2330031-184-184/20029361.jpg?v=637661197893800000
Plaza Vea,Salsa Roja Peruana CASA VERDE Frasco 200g,CASA VERDE,6.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/salsa-roja-peruana-casa-verde-frasco-200g/p,https://plazavea.vteximg.com.br/arquivos/ids/32143544-184-184/20178247.jpg?v=638935681208130000
Plaza Vea,Tallarín BELL'S Paquete 500g,BELL'S,2.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/tallarin-bells-paquete-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/31918585-184-184/20144844.jpg?v=638912176947630000
Plaza Vea,Pasta Lasagna MOLITALIA Caja 350g,MOLITALIA,8.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Pastas Rellenas y para Rellenar",https://www.plazavea.com.pe/pasta-lasagna-molitalia-caja-350g/p,https://plazavea.vteximg.com.br/arquivos/ids/554045-184-184/20034870.jpg?v=637426573742700000
Plaza Vea,Fideo Chino SAN SEN Bolsa 500g,SAN SEN,4.89,Sí,Frutas y Verduras / Verduras / Verduras Orientales,https://www.plazavea.com.pe/fideo-chino-san-sen-bolsa-500g-1/p,https://plazavea.vteximg.com.br/arquivos/ids/429447-184-184/51632.jpg?v=637382855302730000
Plaza Vea,Fideos Cabello de Ángel de Huevo LA MONTANARA Bolsa 250g,LA MONTANARA,3.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-cabello-de-angel-de-huevo-la-montanara-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/498166-184-184/210003.jpg?v=637405539170030000
Plaza Vea,Fideos Spaghetti NICOLINI Bolsa 500g,NICOLINI,2.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-spaghetti-nicolini-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/31462738-184-184/1064729001.jpg?v=638852256815170000
Plaza Vea,Pack Spaghetti MOLITALIA Bolsa 450g Paquete 3un + Salsa de Tomate POMAROLA Bolsa 145g,MOLITALIA,9.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/pack-spaghetti-molitalia-bolsa-450g-paquete-3unsalsa-de-tomate-pomarola-bolsa-145g/p,https://plazavea.vteximg.com.br/arquivos/ids/32780625-184-184/20566608.jpg?v=638972255547600000
Plaza Vea,Fideo Linguine MOLITALIA Bolsa 950g,MOLITALIA,4.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideo-linguine-molitalia-bolsa-950g/p,https://plazavea.vteximg.com.br/arquivos/ids/32688535-184-184/20566606.jpg?v=638967069225370000
Plaza Vea,Fideos NICOLINI Plumilla Bolsa 250g,NICOLINI,1.7,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-nicolini-plumilla-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/29682696-184-184/20463612.jpg?v=638642712198300000
Plaza Vea,Fideo MOLITALIA Pastina Bolsa 235g,MOLITALIA,2.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideo-molitalia-pastina-bolsa-235g/p,https://plazavea.vteximg.com.br/arquivos/ids/28356313-184-184/20391006.jpg?v=638361636952600000
Plaza Vea,Fideos MOLITALIA Linguini Bolsa 450g,MOLITALIA,3.1,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-linguine-molitalia-bolsa-450g/p,https://plazavea.vteximg.com.br/arquivos/ids/26057069-184-184/20352676.jpg?v=638169476632030000
Plaza Vea,Fideo Codo Rayado LAVAGGI Bolsa 225g,LAVAGGI,1.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideo-codo-rayado-lavaggi-bolsa-225g/p,https://plazavea.vteximg.com.br/arquivos/ids/26368718-184-184/20326828.jpg?v=638200803632170000
Plaza Vea,Fideo Tornillo LAVAGGI Bolsa 225g,LAVAGGI,1.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideo-tornillo-lavaggi-bolsa-225g/p,https://plazavea.vteximg.com.br/arquivos/ids/26368703-184-184/20326825.jpg?v=638200803440830000
Plaza Vea,Salsa Roja Lista CASA VERDE Frasco 350g,CASA VERDE,10.79,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/salsa-roja-lista-casa-verde-frasco-350g/p,https://plazavea.vteximg.com.br/arquivos/ids/19000165-184-184/20289435.jpg?v=638004441486270000
Plaza Vea,Pasta de Tomate B&D Doypack 200g,B&D,4.2,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/pasta-de-tomate-bd-doypack-200g/p,https://plazavea.vteximg.com.br/arquivos/ids/13232047-184-184/20281557.jpg?v=637919793706830000
Plaza Vea,Pasta de Tomate BELL'S Doypack 250g,BELL'S,2.8,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/pasta-de-tomate-bells-doypack-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/5107370-184-184/20208876.jpg?v=637770546194800000
Plaza Vea,Salsa Verde Peruana CASA VERDE Frasco 190g,CASA VERDE,7.89,Sí,"Abarrotes / Fideos, Pastas y Salsas / Otras Salsas",https://www.plazavea.com.pe/salsa-verde-peruana-casa-verde-frasco-190g/p,https://plazavea.vteximg.com.br/arquivos/ids/16381873-184-184/20200112.jpg?v=637970155638030000
Plaza Vea,Passata de Tomate MUTTI Frasco 400g,MUTTI,15.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/passata-de-tomate-mutti-frasco-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/28758578-184-184/20198912.jpg?v=638437304269200000
Plaza Vea,Fideos Tornillo SAN JORGE Bolsa 250g,SAN JORGE,1.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-tornillo-san-jorge-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31979136-184-184/20198044.jpg?v=638920910079570000
Plaza Vea,Fideos Aritos SAN JORGE Bolsa 250g,SAN JORGE,1.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-aritos-san-jorge-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31979132-184-184/20198042.jpg?v=638920910023200000
Plaza Vea,Fideos Rigatoni SAN JORGE Bolsa 250g,SAN JORGE,1.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-rigatoni-san-jorge-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31979130-184-184/20198046.jpg?v=638920909990870000
Plaza Vea,Salsa de Tomate Frito VALDEPORRES Frasco 350g,VALDEPORRES,6.1,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/salsa-de-tomate-frito-valdeporres-frasco-350g/p,https://plazavea.vteximg.com.br/arquivos/ids/561586-184-184/20182633.jpg?v=637427436703030000
Plaza Vea,Fideos Spaghetti BARILLA sin Gluten Caja 400g,BARILLA,21.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.plazavea.com.pe/fideos-spaghetti-barilla-sin-gluten-caja-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/1586655-184-184/20118662.jpg?v=637562763179300000
Plaza Vea,Pulpa de Tomate CASA RINALDI Lata 400g,CASA RINALDI,5.4,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/pulpa-de-tomate-casa-rinaldi-lata-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/507760-184-184/20139318.jpg?v=637412433015730000
Plaza Vea,Salsa EL CORTE INGLES De tomate con aceite de Oliva Frasco 350g,EL CORTE INGLÉS SELECTION,9.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/salsa-el-corte-ingles-de-tomate-con-aceite-de-oliva-frasco-350gr/p,https://plazavea.vteximg.com.br/arquivos/ids/26396528-184-184/20110314.jpg?v=638205122634070000
Plaza Vea,Fideos AMÉRICA ORGÁNICA Pasta Fusilli sin Gluten Caja 227g,AMÉRICA ORGÁNICA,14.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.plazavea.com.pe/fideos-america-organica-pasta-fusilli-sin-gluten-caja-227g/p,https://plazavea.vteximg.com.br/arquivos/ids/30568008-184-184/20107527.jpg?v=638745328383730000
Plaza Vea,Pasta Penne sin Gluten AMÉRICA ORGÁNICA Caja 227g,AMÉRICA ORGÁNICA,14.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.plazavea.com.pe/fideos-penne-america-organica-arroz-y-quinua-bolsa-227g/p,https://plazavea.vteximg.com.br/arquivos/ids/23715336-184-184/20107528.jpg?v=638071201652730000
Plaza Vea,Fideo Fusilli BARILLA Caja 500g,BARILLA,11.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideos-fusilli-barilla-tornillo-caja-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/1316788-184-184/990957.jpg?v=637521949107700000
Plaza Vea,Fideos Integral AGNESI Spachetti Bolsa 500g,AGNESI,18.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.plazavea.com.pe/fideos-integral-agnesi-spachetti-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/11166055-184-184/20082639.jpg?v=637879161005230000
Plaza Vea,Salsa AGNESI Pomodoro Bolognesa Frasco 400g,AGNESI,18.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/salsa-agnesi-bolognesa-de-tomate-con-carne-frasco-400gr/p,https://plazavea.vteximg.com.br/arquivos/ids/26321916-184-184/1003593002.jpg?v=638191925887530000
Plaza Vea,Fideos Tallarín Grueso NICOLINI Bolsa 500g,NICOLINI,2.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-tallarin-grueso-nicolini-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/31462755-184-184/1064729003.jpg?v=638852257248570000
Plaza Vea,Fideos Spaghetti #5 BARILLA Caja 500g,BARILLA,12.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideos-spaghetti-barilla-caja-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/16380932-184-184/1053729003.jpg?v=637970147108700000
Plaza Vea,Salsa Lista Tipo Italiana ARCOR Doypack 340g,ARCOR,5.7,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/salsa-lista-tipo-italiana-arcor-doypack-340g/p,https://plazavea.vteximg.com.br/arquivos/ids/31786179-184-184/20506022.jpg?v=638884032286230000
Plaza Vea,Fusilli sin Gluten MOLINOS DEL MUNDO Bolsa 400g,MOLINOS DEL MUNDO,21.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.plazavea.com.pe/fusilli-sin-gluten-molinos-del-mundo-bolsa-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/31348338-184-184/20503455.jpg?v=638833968045770000
Plaza Vea,Fideo Spaghetti SAN JORGE Bolsa 1Kg,SAN JORGE,5.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideo-spaghetti-san-jorge-bolsa-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/30460554-184-184/20468118.jpg?v=638738393334970000
Plaza Vea,Pasta EL CORTE INGLÉS Pajaritas con Vegatales Paquete 500g,EL CORTE INGLÉS,7.1,Sí,"Abarrotes / Fideos, Pastas y Salsas / Pastas Rellenas y para Rellenar",https://www.plazavea.com.pe/pasta-el-corte-ingles-pajaritas-con-vegatales-paquete-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/30365748-184-184/20463472.jpg?v=638712058910600000
Plaza Vea,Fideo Spaghetti LAVAGGI Bolsa 950g,LAVAGGI,4.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideo-spaghetti-lavaggi-bolsa-950g/p,https://plazavea.vteximg.com.br/arquivos/ids/30281224-184-184/20466330.jpg?v=638687988294400000
Plaza Vea,Fideo Tallarín LAVAGGI Bolsa 950g,LAVAGGI,4.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.plazavea.com.pe/fideo-tallarin-lavaggi-bolsa-950g/p,https://plazavea.vteximg.com.br/arquivos/ids/30281223-184-184/20466441.jpg?v=638687987864700000
Plaza Vea,Salsa Napoletana BARILLA Frasco 400g,BARILLA,19.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/salsa-napoletana-barilla-frasco-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/29182692-184-184/20425548.jpg?v=638551931241870000
Plaza Vea,Salsa Roja CASA VERDE Doypack 160g,CASA VERDE,4.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/salsa-roja-casa-verde-doypack-160g/p,https://plazavea.vteximg.com.br/arquivos/ids/25691161-184-184/20328068.jpg?v=638109852737930000
Plaza Vea,Fideo Canuto Rayado LAVAGGI Bolsa 235g,LAVAGGI,1.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideo-canuto-rayado-lavaggi-bolsa-235g/p,https://plazavea.vteximg.com.br/arquivos/ids/26368713-184-184/20326826.jpg?v=638200803577400000
Plaza Vea,Fideo Canuto Chico LAVAGGI Bolsa 235g,LAVAGGI,1.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.plazavea.com.pe/fideo-canuto-chico-lavaggi-bolsa-235g/p,https://plazavea.vteximg.com.br/arquivos/ids/26368698-184-184/20326829.jpg?v=638200803369130000
Plaza Vea,Pesto de Albahaca BARILLA Frasco 190g,BARILLA,21.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Otras Salsas",https://www.plazavea.com.pe/pesto-de-albahaca-barilla-frasco-190g/p,https://plazavea.vteximg.com.br/arquivos/ids/5098648-184-184/20254408.jpg?v=637770353982100000
Plaza Vea,Tomate Pelati MUTTI Lata 400g,MUTTI,12.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.plazavea.com.pe/tomate-pelati-mutti-lata-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/28758580-184-184/20198903.jpg?v=638437305006500000
